product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-01,27.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-17,1.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-23,41.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-18,44.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-13,42.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-01,26.11
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-11,37.85
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-05,27.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-03,19.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-04,37.04
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-26,3.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-27,14.01
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-13,21.03
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-26,23.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-20,3.14
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-31,24.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-25,1.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-03,5.78
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-21,2.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-17,25.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-09,41.85
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-23,23.22
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-25,6.37
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-08,48.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-19,17.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-20,28.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-24,13.54
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-10,17.45
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-26,19.01
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-29,4.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-09,44.98
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-08,29.96
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-15,44.31
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-19,47.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-22,19.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-12,6.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-15,37.23
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-13,7.59
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-20,24.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-04,39.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-10,34.03
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-21,40.35
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-01,18.73
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-05,44.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-23,35.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-07,14.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-24,24.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-30,45.22
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-08,39.24
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-04,43.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-11,39.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-04,12.31
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-12,18.15
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-09,14.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-04,47.05
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-27,24.45
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-31,25.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-16,31.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-25,1.42
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-16,43.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-31,7.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-16,6.41
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-17,11.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-26,41.87
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-22,11.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-06,37.31
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-16,46.23
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-11,48.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-09,32.74
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-15,23.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-06,42.47
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-19,5.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-13,30.2
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-16,27.7
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-17,15.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-11,2.94
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-28,34.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-19,11.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-22,9.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-16,5.71
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-21,50.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-08,40.04
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-13,24.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-21,36.47
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-02,4.55
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-19,48.96
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-04,39.61
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-01,9.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-22,42.94
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-05,5.11
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-08,35.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-19,35.45
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-18,28.51
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-02,30.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,23.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-03,13.03
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-31,31.63
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-31,1.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-14,33.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-20,15.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-14,33.83
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-05,18.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-04,30.2
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-01,47.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-07,38.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-03,25.08
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-11,28.42
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-10,35.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-18,11.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,18.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-24,35.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-01,43.74
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-17,25.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-25,36.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-02,7.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-08,1.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-23,41.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-13,14.07
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-04,19.96
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-06,24.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-10,11.24
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-28,14.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-25,20.14
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-13,38.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-29,12.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-07,8.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-23,41.38
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-04,3.53
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-26,21.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-25,34.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-13,40.29
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-14,42.85
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-11,1.01
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-01,13.92
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-31,10.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-03,43.05
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,31.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-24,42.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-24,27.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-16,25.48
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-22,34.59
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-16,37.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-04,48.14
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-13,50.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-02,40.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-12,41.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-03,17.08
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-22,16.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-10,14.57
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-22,40.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-29,43.71
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-16,27.67
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-25,2.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-11,21.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-26,19.73
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-21,15.04
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-02,50.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-06,33.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-18,31.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-10,10.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-26,28.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-01,15.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-29,11.03
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-14,28.28
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-01,15.24
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-05,14.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-02,22.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-02,32.41
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-23,11.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-18,29.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-26,33.24
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-08,8.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-24,23.73
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-16,23.54
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-17,20.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-24,31.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-24,21.97
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-18,30.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-10,9.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-09,18.81
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-01,29.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-28,35.74
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-14,26.9
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-26,37.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-05,43.04
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-06,27.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-24,46.37
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-07,17.22
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-25,26.07
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-06,21.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-02,35.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-17,30.91
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-02,1.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-04,3.11
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-30,2.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-25,14.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-21,9.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-13,37.87
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-05,33.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-19,37.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-05,45.71
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-08,7.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-29,38.0
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-21,23.0
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-18,50.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-28,9.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-30,43.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-14,22.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-19,7.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-10,7.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-10,21.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-30,49.71
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-11,45.66
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-28,16.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-23,1.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-30,17.62
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-02,10.08
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,4.77
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-16,5.73
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-10,46.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-29,9.31
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-24,14.08
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-01,33.67
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-30,35.76
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-27,44.86
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-30,5.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-14,35.51
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-11,17.98
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-28,4.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-22,30.31
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-13,21.55
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-13,3.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-29,25.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-06,29.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-27,47.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-26,14.28
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-26,35.74
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-16,6.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-20,25.48
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-25,45.07
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-20,32.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-16,35.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-10,50.81
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-05,11.44
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-10,2.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-04,1.03
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-13,26.53
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-16,23.7
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-11,22.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-09,32.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-09,9.87
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-30,37.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-27,11.98
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-13,37.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-03,35.2
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-05,46.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-21,46.78
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-31,6.7
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-26,30.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-04,31.25
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-26,40.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-06,26.77
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-06,10.86
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-05,5.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-08,24.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-02,33.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-28,6.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-05,35.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-20,39.62
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-27,40.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-09,25.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,7.53
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,23.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-11,17.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-29,31.14
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-24,7.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-14,49.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-05,3.7
